date_next,date_t,Open_pred,High_pred,Low_pred,Close_pred,Open_true,High_true,Low_true,Close_true,gap_pred,range_pred,body_pred,uw_pred,lw_pred,pnl,pnl_pip,equity
2014-07-01,2014-06-30,1.368887600167539,1.369118958623033,1.368150280484096,1.3683781826705483,1.36913,1.37004,1.36755,1.36802,-0.00025242878601326404,0.007723987969319819,-0.0005094174969906079,0.00023135846,0.00022790219,0.0,0.0,0.5673489395437321
2014-07-02,2014-07-01,1.367542335071103,1.3677741702618917,1.3663165145675265,1.3665133097359756,1.36802,1.36812,1.364,1.36531,-0.00047772260711984,0.006968302064033148,-0.0010290253351273376,0.00023183519,0.00019679517,0.0034841510320164915,34.841510320164915,0.5708330905757486
2014-07-03,2014-07-02,1.3644483189571959,1.3646699044773898,1.363629780932157,1.3638237156306297,1.36531,1.36642,1.3596,1.36088,-0.0008616347323793978,0.0073316695220531185,-0.0006246033265662805,0.00022158552,0.0001939347,0.0,0.0,0.5708330905757486
2014-07-04,2014-07-03,1.3594441222739662,1.3596999126966367,1.3587915648836355,1.359004569197627,1.36086,1.36112,1.35855,1.35944,-0.0014358950066123571,0.005146249755298918,-0.00043955307633918055,0.00025579042,0.00021300431,0.0,0.0,0.5708330905757486
2014-07-07,2014-07-04,1.3576859222714492,1.359471228895465,1.3574856707175431,1.3592022097341139,1.35881,1.36091,1.35759,1.36058,-0.0017540467913560423,0.00469459510455626,0.001516287462664655,0.00026901916,0.00020025155,0.0017699999999998273,17.699999999998273,0.5726030905757484
2014-07-08,2014-07-07,1.358416362433539,1.358684070641951,1.358017469512628,1.3582577665693625,1.36058,1.36173,1.35882,1.36167,-0.0021636050652403447,0.007112338647503264,-0.00015859586417656205,0.0002677082,0.00024029706,0.0,0.0,0.5726030905757484
2014-07-09,2014-07-08,1.3597812218458694,1.3600169900264427,1.3589627404439644,1.359165852438743,1.36166,1.36483,1.36022,1.36432,-0.0018887953965622296,0.007096055042095007,-0.0006153694071261819,0.00023576818,0.000203112,0.0,0.0,0.5726030905757484
2014-07-10,2014-07-09,1.3632841432137928,1.3636980636775065,1.363050639485852,1.3634397705000396,1.36433,1.36507,1.35891,1.36042,-0.0010358965353526903,0.006687732232716922,0.00015562728624682023,0.00025829318,0.00023350373,0.0,0.0,0.5726030905757484
2014-07-11,2014-07-10,1.3587411055467609,1.3589787806248577,1.3578451695646565,1.3580435141482796,1.36041,1.36247,1.35919,1.36054,-0.0016788830854412313,0.005184665517453138,-0.0006975913984811603,0.00023767508,0.00019834458,0.0,0.0,0.5726030905757484
2014-07-14,2014-07-11,1.3590374803601788,1.360915380460431,1.3588392549567414,1.3606599475783177,1.36023,1.36402,1.35974,1.36217,-0.0015025520266010398,0.005708437752927359,0.0016224672181388317,0.00025543288,0.0001982254,0.0028542188764637544,28.542188764637544,0.5754573094522122
2014-07-15,2014-07-14,1.3604018923421066,1.3614210061470327,1.36019639664175,1.3612007316525374,1.36217,1.36281,1.3562,1.35706,-0.0017680886607010777,0.007811475138988967,0.0007988393104307382,0.0002202745,0.0002054957,0.0,0.0,0.5754573094522122
2014-07-16,2014-07-15,1.3545800367884169,1.3547980468157277,1.353822801674032,1.3540129224173867,1.35705,1.35711,1.3521,1.35281,-0.0024799188085068546,0.006870361091189532,-0.000567114371030146,0.00021801003,0.00019012074,0.0,0.0,0.5754573094522122
2014-07-17,2014-07-16,1.3495101899415634,1.3505866596588403,1.3493527268682985,1.3503964197352998,1.35281,1.35401,1.35127,1.35186,-0.003299835273585636,0.0060706613054015415,0.0008862297937365151,0.00019023992,0.00015746307,0.0,0.0,0.5754573094522122
2014-07-18,2014-07-17,1.3484131792905394,1.3508655914046785,1.348266324228782,1.3506760665913562,1.35186,1.3536,1.3491,1.35231,-0.003446867096179442,0.006856367977364883,0.0022628873008168258,0.00018952481,0.00014685506,0.0004499999999998394,4.499999999998394,0.575907309452212
2014-07-21,2014-07-18,1.3495407424979242,1.3506832408580343,1.3493856632321006,1.3504870416196175,1.35304,1.3549,1.3513,1.35221,-0.002769199747559278,0.006091160267693853,0.000946299121693316,0.00019619924,0.00015507927,0.0,0.0,0.575907309452212
2014-07-22,2014-07-21,1.3486144334278394,1.3500097061673868,1.348441833277731,1.3498017075958186,1.35222,1.35296,1.3459,1.34667,-0.003595611433000555,0.007975866053694132,0.001187274167979219,0.00020799857,0.00017260015,-0.003987933026847079,-39.87933026847079,0.571919376425365
2014-07-23,2014-07-22,1.3427369067959318,1.3434009592170084,1.3425924355707195,1.343219300761605,1.34668,1.34741,1.34549,1.3461,-0.0039331247516144596,0.006244701711317982,0.00048239396567297297,0.00018165846,0.00014447123,0.0,0.0,0.571919376425365
2014-07-24,2014-07-23,1.3417843222818662,1.3446101410368545,1.3416574916449933,1.344447314404123,1.3461,1.34849,1.34382,1.34652,-0.004315650443048468,0.006845591371913457,0.002662992122256703,0.00016282663,0.00012683064,0.0004199999999998649,4.199999999998649,0.5723393764253648
2014-07-25,2014-07-24,1.3426226937042092,1.3444511319791457,1.3424918104753605,1.3442914042931773,1.34652,1.34756,1.34214,1.34285,-0.0038972533477926834,0.007021513280890887,0.001668710588968124,0.00015972769,0.00013088323,-0.0035107566404455337,-35.10756640445533,0.5688286197849193
2014-07-28,2014-07-25,1.3386537455134424,1.3408421038669505,1.338514757144298,1.3406456662536104,1.34288,1.34438,1.34269,1.34373,-0.004196224350449292,0.005523308007171751,0.0019919207401679724,0.00019643761,0.00013898837,0.0008500000000000174,8.500000000000174,0.5696786197849193
2014-07-29,2014-07-28,1.33883460742179,1.341237062311957,1.3387103990545932,1.3410786457098949,1.34374,1.34445,1.34042,1.34098,-0.0048953654175653534,0.008056352158650665,0.0022440382881048285,0.0001584166,0.00012420837,-0.0027599999999998737,-27.599999999998737,0.5669186197849194
2014-07-30,2014-07-29,1.3361074651005331,1.3378085224277882,1.33600018249522,1.3376685805152946,1.341,1.34154,1.33669,1.33945,-0.004872587847464995,0.006879861913960835,0.0015611154147614768,0.00013994191,0.000107282605,-0.0034399309569803638,-34.399309569803634,0.5634786888279391
2014-07-31,2014-07-30,1.3347512657167975,1.3355523842772414,1.3346431487337689,1.3354195939471425,1.33946,1.34006,1.33716,1.33889,-0.0046987359998163745,0.008404584362413928,0.0006683282303450313,0.00013279033,0.00010811698,0.0,0.0,0.5634786888279391
2014-08-01,2014-07-31,1.334119925868756,1.3362122907028129,1.3340186031094639,1.3360743750717552,1.33889,1.34447,1.33785,1.34262,-0.004770030605548339,0.007685794039224427,0.001954449202999176,0.00013791563,0.00010132276,0.003842897019612268,38.42897019612268,0.5673215858475513
2014-08-04,2014-08-01,1.3394520040830449,1.3421105988504192,1.3393368545377362,1.3419617175363296,1.34281,1.34311,1.34094,1.34216,-0.0031680110613031866,0.006743757346810085,0.0025097134532847537,0.00014888131,0.000115149545,-0.0006500000000000394,-6.500000000000394,0.5666715858475513
2014-08-05,2014-08-04,1.338106123767366,1.3387687547332272,1.3380086153197137,1.3386501485259752,1.34216,1.34248,1.33582,1.33714,-0.004053862728605729,0.00814613315185392,0.0005440247586092889,0.00011860621,9.750845e-05,0.0,0.0,0.5666715858475513
2014-08-06,2014-08-05,1.3328989555851456,1.3330124363895755,1.3327127667855991,1.3328034809367553,1.33714,1.33878,1.3333,1.33796,-0.0042410085185530825,0.00784622456926462,-9.547464839034108e-05,0.000113480804,9.071415e-05,0.0,0.0,0.5666715858475513
2014-08-07,2014-08-06,1.3340814436199728,1.3341872958666066,1.3339024933776216,1.3339964258885573,1.33797,1.33936,1.33371,1.33572,-0.0038785611865458057,0.009400044693909284,-8.501773141560761e-05,0.00010585225,9.393251e-05,0.0,0.0,0.5666715858475513
2014-08-08,2014-08-07,1.3318975294354025,1.3330138548072972,1.331797279450577,1.3328823756047603,1.33572,1.34324,1.33435,1.34085,-0.0038224136111673877,0.007502899261703408,0.0009848461693577437,0.0001314792,0.000100249985,0.0,0.0,0.5666715858475513
2014-08-11,2014-08-08,1.338511154042846,1.3404068174254389,1.3384067321548918,1.3402790332306649,1.34042,1.34084,1.33803,1.33822,-0.0023388415702520226,0.007325416172763865,0.0017678791878189214,0.0001277842,0.00010442189,-0.0021999999999999797,-21.999999999999797,0.5644715858475513
2014-08-12,2014-08-11,1.3345790578140941,1.3353192969395842,1.33447523191438,1.335190201617248,1.33821,1.3383,1.3336,1.33648,-0.0036409424529346176,0.007948973678192023,0.0006111438031540125,0.00012909532,0.0001038259,0.0,0.0,0.5644715858475513
2014-08-13,2014-08-12,1.3332160320501227,1.333327128937972,1.332629577405531,1.3327219603339457,1.33648,1.34151,1.33423,1.33657,-0.003263989426622849,0.00798822366643959,-0.0004940717161770569,0.00011109689,9.238293e-05,0.0,0.0,0.5644715858475513
2014-08-14,2014-08-13,1.3334377666771133,1.3346472683298067,1.33332476265891,1.3345103062420982,1.33657,1.34077,1.33484,1.33613,-0.0031322578132430027,0.009943859326814786,0.0010725395649849867,0.00013696209,0.00011300402,-0.00043999999999999595,-4.3999999999999595,0.5640315858475513
2014-08-15,2014-08-14,1.332935537833678,1.334573960240748,1.3328343342691236,1.3344371173477771,1.33613,1.34117,1.33587,1.33976,-0.003194485168946426,0.008447212653121674,0.0015015795140991177,0.0001368429,0.000101203565,0.004223606326560825,42.236063265608244,0.5682551921741121
2014-08-18,2014-08-15,1.33751315393695,1.3397653330875934,1.3374050369539214,1.3396216962109926,1.33895,1.33991,1.33529,1.336,-0.002246791932495741,0.006519361059634409,0.0021085422740424746,0.00014363688,0.00010811698,-0.003259680529817288,-32.59680529817288,0.5649955116442948
2014-08-19,2014-08-18,1.332739687856538,1.3328852318052853,1.3325826228236552,1.3326999178815173,1.336,1.33605,1.33133,1.33203,-0.003260277811186434,0.008148422488296107,-3.976997502085211e-05,0.00014554395,0.00011729506,0.0,0.0,0.5649955116442948
2014-08-20,2014-08-19,1.3281391617682996,1.3286755098644667,1.328034859082359,1.328541646796281,1.33203,1.33217,1.32553,1.3259,-0.003890896138804784,0.007432280331417606,0.0004024850279813271,0.00013386307,0.000104302686,0.0,0.0,0.5649955116442948
2014-08-21,2014-08-20,1.3218455511632452,1.3231037959262564,1.321728971273809,1.3229475247567122,1.32591,1.32884,1.32417,1.32785,-0.004054407447289434,0.007083595543657297,0.0011019735934670418,0.00015627117,0.00011657989,0.0019400000000000528,19.400000000000528,0.5669355116442949
2014-08-22,2014-08-21,1.3243564795500644,1.3265605774407345,1.3242449058832646,1.3264146759223263,1.32784,1.32966,1.32206,1.32392,-0.0034935046189418606,0.007420890806397547,0.002058196372261843,0.00014590152,0.00011157367,-0.00371044540319887,-37.104454031988695,0.563225066241096
2014-08-25,2014-08-22,1.3204654216819427,1.3218704245654025,1.3203253605747114,1.321666835820777,1.31973,1.32103,1.31789,1.3186,-0.0034545898384429684,0.006496010119282398,0.001201414138834354,0.00020358874,0.0001400611,-0.0011300000000000754,-11.300000000000754,0.562095066241096
2014-08-26,2014-08-25,1.3139932707487025,1.3156405035979044,1.3138590500963039,1.3154557462684973,1.31861,1.32147,1.31646,1.31697,-0.004606787806900523,0.006887280094369751,0.0014624755197947764,0.00018475733,0.00013422065,-0.0016400000000000858,-16.40000000000086,0.5604550662410959
2014-08-27,2014-08-26,1.3119003289209221,1.3145571784342691,1.311768968913123,1.314375758353789,1.31696,1.32098,1.31526,1.31919,-0.005069661809363423,0.008057476820249803,0.00247542943286679,0.00018142008,0.00013136001,0.0022300000000001763,22.300000000001763,0.562685066241096
2014-08-28,2014-08-27,1.3151308322670523,1.3175473084096956,1.3149960156555174,1.3173781647323557,1.31919,1.32208,1.31597,1.31841,-0.004059193062537627,0.009407504531684006,0.002247332465303397,0.00016914368,0.00013481661,-0.0007800000000000029,-7.800000000000029,0.561905066241096
2014-08-29,2014-08-28,1.3143941500054215,1.3158657388488495,1.3142395475039965,1.3156660832249758,1.3184,1.3196,1.31311,1.31311,-0.0040158889426375015,0.008275914750052361,0.0012719332195542622,0.00019965562,0.0001546025,-0.004137957375026202,-41.37957375026202,0.5577671088660698
2014-09-01,2014-08-29,1.3087195270937149,1.3112818275543698,1.3085671892340973,1.3110530910920655,1.31267,1.31454,1.3119,1.31311,-0.004390466840916514,0.004911485128521761,0.002333563998350676,0.00022873646,0.00015233786,0.00043999999999999595,4.3999999999999595,0.5582071088660698
2014-09-02,2014-09-01,1.3077973589501668,1.3104018905408878,1.3076454978549479,1.3102078366476775,1.3131,1.31367,1.31102,1.31311,-0.005312634984464636,0.008298527381928239,0.002410477697510683,0.0001940539,0.0001518611,1.0000000000065512e-05,0.10000000000065512,0.5582171088660699
2014-09-03,2014-09-02,1.3079248318793837,1.3098168130065542,1.3077923991334977,1.3096493379827816,1.31309,1.31599,1.3122,1.3148,-0.0051851620552477405,0.008776014417087237,0.0017245061033978437,0.00016747502,0.00013243275,0.0017099999999998783,17.099999999998783,0.5599271088660698
2014-09-04,2014-09-03,1.3102000976326529,1.3126429965463857,1.3100450183668293,1.3124475124181871,1.3148,1.31539,1.29202,1.29298,-0.004599926399939971,0.011813552707206692,0.002247414785534324,0.00019548413,0.00015507927,-0.005906776353603371,-59.06776353603371,0.5540203325124664
2014-09-05,2014-09-04,1.289729478113754,1.2899638161175468,1.2866509832642778,1.28684289179773,1.293,1.29878,1.29248,1.29505,-0.0032504775594637708,0.010039286278304872,-0.002886586316024227,0.000234338,0.00019190853,-0.005019643139152485,-50.196431391524854,0.5490006893733139
2014-09-08,2014-09-05,1.2905356194754662,1.2955192611676787,1.290408908033331,1.295335457337965,1.29518,1.2959,1.28814,1.28912,-0.004514405510800861,0.008707421251395401,0.0047998378624987265,0.00018380383,0.00012671144,-0.004353710625697671,-43.537106256976706,0.5446469787476163
2014-09-09,2014-09-08,1.284263478213035,1.2867646261267345,1.284114120134547,1.2865834444211777,1.28912,1.29574,1.28594,1.2941,-0.00485648066452833,0.010889198856112498,0.0023199662081424812,0.0001811817,0.00014935808,0.005444599428056307,54.44599428056307,0.5500915781756726
2014-09-10,2014-09-09,1.2901914474170204,1.2914206750705628,1.2900436388264658,1.2912571332985092,1.29409,1.29629,1.28838,1.29167,-0.0039085987408165514,0.012552961043999694,0.0010656858814888461,0.00016354177,0.00014780859,-0.0024199999999998667,-24.199999999998667,0.5476715781756727
2014-09-11,2014-09-10,1.2880308499799713,1.289858045309677,1.287824043253916,1.28960678370496,1.29166,1.29517,1.2897,1.29224,-0.003639114810372956,0.010263675631493824,0.001575933724988775,0.0002512616,0.00020680673,0.0005800000000000249,5.800000000000249,0.5482515781756727
2014-09-12,2014-09-11,1.2883634550736889,1.2916233485755368,1.288187040895703,1.2913977108562689,1.29224,1.29793,1.29088,1.29616,-0.003876568539287217,0.010658206333914873,0.0030342557825799093,0.00022563772,0.00017641418,0.0053291031669573385,53.291031669573385,0.55358068134263
2014-09-15,2014-09-12,1.292828948024736,1.296546133457352,1.2926375162265786,1.2963189463665659,1.29595,1.29691,1.29086,1.29384,-0.003331034656538461,0.008532965503683057,0.003489998341830035,0.00022718709,0.0001914318,-0.004266482751841494,-42.66482751841494,0.5493141985907886
2014-09-16,2014-09-15,1.2901688411655616,1.2911737772495488,1.289926041324927,1.290915960792825,1.29385,1.2995,1.29223,1.29579,-0.0036712095317650096,0.011390213462493573,0.0007471196272633478,0.00025781646,0.00024279984,0.0,0.0,0.5493141985907886
2014-09-17,2014-09-16,1.2923231994283306,1.2945385176534883,1.292053584366051,1.2942370827912937,1.29579,1.29813,1.28344,1.28488,-0.0034667576181780704,0.013748604172934687,0.0019138833629631295,0.00030143486,0.00026961506,-0.006874302086467443,-68.74302086467443,0.5424398965043211
2014-09-18,2014-09-17,1.281892901294346,1.2823045892616527,1.281607674151606,1.2819793200212324,1.28489,1.29302,1.28485,1.29202,-0.0029871407817648543,0.01120420817461626,8.641872688635067e-05,0.00032526924,0.00028522714,0.0,0.0,0.5424398965043211
2014-09-19,2014-09-18,1.289093282601739,1.293738705354257,1.288856918520237,1.2934765984981587,1.29202,1.29288,1.28275,1.28281,-0.002926680662726445,0.011791498947668544,0.004383315896419608,0.00026210686,0.00023636408,-0.005895749473834311,-58.95749473834311,0.5365441470304868
2014-09-22,2014-09-19,1.2800893679620293,1.2828156411269045,1.279742648238136,1.2823604844597465,1.28396,1.28677,1.28162,1.28501,-0.002720604801032269,0.009053376837703114,0.002271116497717233,0.00045515667,0.00034671972,0.0010499999999999954,10.499999999999954,0.5375941470304868
2014-09-23,2014-09-22,1.2823484654856743,1.2846816548067066,1.281974099189219,1.2842402010669387,1.28501,1.29012,1.28394,1.28488,-0.0026615147160468458,0.012058986284968088,0.001891735581264509,0.00044145374,0.0003743663,-0.00012999999999996348,-1.2999999999996348,0.5374641470304868
2014-09-24,2014-09-23,1.2820093960757544,1.2856228236205576,1.2816090522241024,1.2851147635237945,1.28489,1.28636,1.27741,1.27767,-0.002870646000356506,0.013561350124703955,0.0031053674480400533,0.0005080601,0.00040034385,-0.006780675062352026,-67.80675062352026,0.5306834719681348
2014-09-25,2014-09-24,1.2752498440167992,1.2778237444013267,1.2748363924692976,1.2773077013567,1.27768,1.27832,1.2697,1.2755,-0.0024201818087012284,0.00996078322638524,0.002057857339900854,0.00051604304,0.00041345155,-0.004980391613192525,-49.80391613192525,0.5257030803549423
2014-09-26,2014-09-25,1.2731968965311462,1.2736608706402985,1.2724979485719379,1.2729178347435228,1.27549,1.276,1.26769,1.2682,-0.0023031625966614833,0.010814350812903625,-0.0002790617876234339,0.0004639741,0.00041988617,0.0,0.0,0.5257030803549423
2014-09-29,2014-09-26,1.2655297461215698,1.2694310177236885,1.2649330432660237,1.2686401384769097,1.26755,1.27147,1.26636,1.269,-0.002670293742016643,0.007102361703822064,0.003110392355339961,0.00079087925,0.00059670286,0.0035511808519110843,35.51180851911084,0.5292542612068534
2014-09-30,2014-09-29,1.2651404532593784,1.26852343391718,1.264620001741137,1.2679273267588358,1.26898,1.27022,1.2571,1.26279,-0.0038596001463833936,0.012322363005686473,0.002786873499457413,0.00059610716,0.0005204515,-0.006161181502843283,-61.61181502843282,0.5230930797040101
2014-10-01,2014-09-30,1.2598330642747508,1.2603719834539855,1.2577169367188477,1.2582487071824149,1.2628,1.26396,1.25836,1.26216,-0.0029569004011523853,0.012558083821316875,-0.0015843570923359483,0.0005389192,0.00053177046,0.0006399999999999739,6.399999999999739,0.5237330797040101
2014-10-02,2014-10-01,1.2585349338986525,1.2614439185462745,1.258045699498205,1.2608760475167857,1.26216,1.26987,1.26138,1.26681,-0.003625009681975098,0.01184520738876658,0.002341113618133342,0.00056787103,0.0004892344,0.005922603694383355,59.22603694383355,0.5296556833983934
2014-10-03,2014-10-02,1.2635869728888882,1.2672215045042179,1.2630354243934652,1.26655177257106,1.26681,1.2669,1.25005,1.25145,-0.0032230866585361393,0.013998189636124078,0.0029647996821717685,0.00066973193,0.0005515485,-0.006999094818062046,-69.99094818062046,0.5226565885803314
2014-10-06,2014-10-03,1.249696895443074,1.2504883702706393,1.2482524357425717,1.2488373438633715,1.25126,1.26749,1.25121,1.26432,-0.0017530471457321258,0.010660610325874075,-0.0008595515797025163,0.0007914748,0.0005849081,0.0,0.0,0.5226565885803314
2014-10-07,2014-10-06,1.2615253169239733,1.2673003453236282,1.261019044035231,1.2668387542943214,1.26431,1.26833,1.25837,1.26647,-0.00279469898331422,0.017387023830901877,0.0053134373703480064,0.00046159103,0.0005062729,0.0021599999999999397,21.599999999999397,0.5248165885803313
2014-10-08,2014-10-07,1.26477527016796,1.2652136258340796,1.2642949011379787,1.2647651903708865,1.26648,1.27548,1.26226,1.27406,-0.0016946852763759495,0.015629054363332305,-1.007979707347223e-05,0.00043835567,0.00047028923,0.0,0.0,0.5248165885803313
2014-10-09,2014-10-08,1.2725668047358014,1.2730904732168384,1.2708619041276776,1.2714421657637374,1.27405,1.27913,1.2664,1.26881,-0.0014932061742328742,0.016453137671483695,-0.001124638972064029,0.0005236685,0.00058026164,0.005239999999999911,52.39999999999911,0.5300565885803312
2014-10-10,2014-10-09,1.2672271746442452,1.2701189396708457,1.2666329736703805,1.2694708896257167,1.26882,1.2716,1.26054,1.26268,-0.0015828591539726238,0.013739251501249187,0.0022437149814715463,0.00064805005,0.000594201,-0.006869625750624664,-68.69625750624664,0.5231869628297066
2014-10-13,2014-10-10,1.2615032868971785,1.2641603023678427,1.260784474846415,1.2632684186849175,1.26397,1.27679,1.26336,1.27217,-0.001176766813759083,0.012340137198087055,0.0017651317877389184,0.0008918837,0.00071881205,0.0061700685990435655,61.70068599043565,0.5293570314287501
2014-10-14,2014-10-13,1.2683357336342902,1.271959520142411,1.267609416869805,1.2713094448199282,1.27216,1.27314,1.26315,1.26412,-0.0038342139899163416,0.018808755925954608,0.002973711185637969,0.0006500753,0.00072631676,-0.008040000000000047,-80.40000000000046,0.5213170314287501
2014-10-15,2014-10-14,1.2628580532002203,1.2647903873769384,1.261936394203262,1.2637540421167206,1.26412,1.28865,1.26247,1.28202,-0.0012619295192011493,0.017236311420070625,0.0008959889165004015,0.0010363453,0.000921659,0.0,0.0,0.5213170314287501
2014-10-16,2014-10-15,1.280970497076862,1.2839691684869208,1.2799192662551035,1.283164471963802,1.28202,1.28449,1.27057,1.28042,-0.0010494757243464162,0.02023175102559064,0.0021939748869400505,0.0008046965,0.0010512308,-0.010115875512795247,-101.15875512795246,0.5112011559159548
2014-10-17,2014-10-16,1.2802993901383641,1.2810184404330838,1.274306310389829,1.2750902809111262,1.28043,1.28369,1.27436,1.27589,-0.00012055557849379483,0.014320287397220091,-0.005209109227237862,0.0007190503,0.0007839705,0.0045399999999999885,45.399999999999885,0.5157411559159548
2014-10-20,2014-10-17,1.274888811649839,1.2771832071804294,1.274052550625606,1.276026235390533,1.27473,1.28168,1.27312,1.27941,-0.0010011810640893127,0.012512151093082475,0.0011374237406940144,0.0011569718,0.000836261,0.006256075546541284,62.56075546541284,0.5219972314624961
2014-10-21,2014-10-20,1.2773577072861237,1.2797652651077664,1.276583861696404,1.278988918043819,1.27942,1.28401,1.27064,1.27136,-0.0020522973296599623,0.015601295110815984,0.0016312107576953116,0.00077634706,0.0007738456,-0.007800647555407991,-78.00647555407991,0.5141965839070881
2014-10-22,2014-10-21,1.2704924476198627,1.2722366441093371,1.2692048629611505,1.2706113547837348,1.27136,1.27396,1.26372,1.26415,-0.0008675920911358861,0.01431087489850733,0.0001189071638720931,0.0016252893,0.0012875847,0.0,0.0,0.5141965839070881
2014-10-23,2014-10-22,1.2624612248169467,1.2661011748694815,1.2614610822770953,1.264813233048562,1.26415,1.26766,1.26137,1.26492,-0.001688798643441485,0.012315671584365957,0.0023520082316153,0.0012879418,0.0010001425,0.0007699999999999374,7.699999999999374,0.514966583907088
2014-10-24,2014-10-23,1.2630060941461636,1.2671747706505483,1.2617433924475847,1.2655648345268344,1.26492,1.26957,1.26349,1.26688,-0.0019139021154330011,0.011662900173845487,0.002558740380670792,0.0016099361,0.0012627017,0.0019599999999999618,19.599999999999618,0.516926583907088
2014-10-27,2014-10-24,1.264647206627821,1.2703179262797,1.2633624792667677,1.2686896616113024,1.26759,1.27231,1.26657,1.27022,-0.0022328287725696273,0.011275610940384583,0.004042454983481356,0.0016282647,0.0012847274,0.00262999999999991,26.299999999999102,0.5195565839070879
2014-10-28,2014-10-27,1.2675738748413132,1.2728453882185733,1.2658201759232761,1.2709297427821895,1.27022,1.27648,1.26845,1.27369,-0.0026461664337112194,0.012663411843405569,0.003355867940876309,0.0019156454,0.0017536989,0.003470000000000084,34.70000000000084,0.523026583907088
2014-10-29,2014-10-28,1.271678284887932,1.2752406434487684,1.270227844972871,1.2737225931236653,1.2737,1.27705,1.26264,1.26316,-0.0020117003873364463,0.01392462331483611,0.0020443082357334066,0.0015180503,0.0014504399,-0.006962311657418008,-69.62311657418007,0.51606427224967
2014-10-30,2014-10-29,1.2613142978009155,1.2655131106985347,1.259137046996536,1.2631819504567967,1.26318,1.26329,1.25474,1.2609,-0.0018456925097533564,0.011868500404966993,0.0018676526558812556,0.0023311602,0.0021772508,-0.005934250202483504,-59.34250202483504,0.5101300220471865
2014-10-31,2014-10-30,1.2593695141102634,1.2611224990531318,1.257587539671898,1.259300777629927,1.26088,1.26089,1.2486,1.25224,-0.0015305064891018038,0.012496546511156722,-6.873648033652545e-05,0.001752985,0.001713238,0.0,0.0,0.5101300220471865
2014-11-03,2014-10-31,1.2495184410539673,1.2521993941061607,1.247085123806189,1.249552401191782,1.25019,1.25112,1.24396,1.24921,-0.0027215014966919886,0.010317503414692565,3.396013781480745e-05,0.002646993,0.0024333172,0.0,0.0,0.5101300220471865
2014-11-04,2014-11-03,1.2463398370198595,1.2485829310589716,1.2443579213466185,1.246604703423126,1.24921,1.25773,1.24901,1.25516,-0.0028701630182874187,0.014801326414299838,0.0002648664032665746,0.0019782276,0.0019819157,0.0,0.0,0.5101300220471865
2014-11-05,2014-11-04,1.2518667904292307,1.2575550789213756,1.2499360345169044,1.2555280732656846,1.25516,1.25669,1.24572,1.24775,-0.003293183668974957,0.013590030608778343,0.003661282836454045,0.0020270057,0.0019307559,-0.006795015304389196,-67.95015304389196,0.5033350067427973
2014-11-06,2014-11-05,1.2451625058084843,1.2482770143207718,1.2435435243306798,1.2465245054001544,1.24774,1.25333,1.23648,1.23803,-0.0025875380605342078,0.014182207032423792,0.001361999591670043,0.0017525089,0.0016189815,-0.007091103516212005,-70.91103516212004,0.4962439032265853
2014-11-07,2014-11-06,1.2355778573400888,1.2404822704889658,1.2333887116837863,1.2379465687596085,1.238,1.24694,1.2358,1.24533,-0.002452099477538153,0.01444442310484929,0.0023687114195197097,0.0025357017,0.0021891457,0.007222211552424751,72.22211552424751,0.50346611477901
2014-11-10,2014-11-07,1.243212380051979,1.2494132453836049,1.2414942627785663,1.2476565714720185,1.24599,1.25091,1.24181,1.24259,-0.002117596029869059,0.01017569104258358,0.004444191420039507,0.0017566739,0.0017181173,-0.0033999999999998476,-33.99999999999847,0.5000661147790102
2014-11-11,2014-11-10,1.2397981054707108,1.2458682899736644,1.237355036809915,1.2433115417511047,1.24257,1.24991,1.23943,1.24756,-0.002791845090812738,0.014570623985308303,0.003513436280394006,0.0025567482,0.0024430687,0.007285311992654142,72.85311992654142,0.5073514267716643
2014-11-12,2014-11-11,1.24489839670681,1.2477406132605413,1.2432146724775859,1.2461592417315135,1.24756,1.24978,1.24194,1.24298,-0.002661627554664675,0.013661423078447244,0.0012608450247035157,0.0015813715,0.0016837242,-0.0045800000000000285,-45.80000000000028,0.5027714267716643
2014-11-13,2014-11-12,1.2403651020226143,1.2454785267634791,1.2381929662746451,1.2429574505238337,1.24298,1.24915,1.24279,1.24735,-0.0026149013343194044,0.010997070865583032,0.0025923485012194648,0.0025210762,0.0021721357,0.00549853543279144,54.9853543279144,0.5082699622044557
2014-11-14,2014-11-13,1.2445753064505753,1.2515870208362212,1.243003099601343,1.249825586934956,1.24736,1.25463,1.23985,1.25249,-0.002774671042710867,0.014175997808965893,0.0052502804843806246,0.0017614339,0.0015722068,-0.007087998904482973,-70.87998904482973,0.5011819632999728
2014-11-17,2014-11-14,1.2516524372197593,1.253525724475635,1.248401651419628,1.2505093140340628,1.25211,1.25774,1.24435,1.245,-0.0008376064203775043,0.013167329728232787,-0.00114312318569645,0.0018732873,0.0021076626,0.006583664864116434,65.83664864116435,0.5077656281640892
2014-11-18,2014-11-17,1.2427240971479676,1.2463278984158874,1.2406727034136764,1.2440415764666737,1.245,1.2545,1.24491,1.25322,-0.0022759076204040417,0.015617259454143826,0.0013174793187060345,0.002286322,0.0020513937,0.0078086297270718585,78.08629727071857,0.5155742578911611
